timestamp,weight,reps
2022-09-26T14:01:07.735Z,77.1617,10
2022-09-26T14:01:07.735Z,110.231,8
2024-08-25T23:06:37.73Z,64.99992269871099,6
2024-08-25T23:06:37.73Z,84.999898913699,8
2024-08-25T23:06:37.73Z,104.999875128687,5
2024-08-31T15:20:35.593Z,64.99992269871099,8
2024-08-31T15:20:35.593Z,114.999863236181,4
2024-08-31T15:20:35.593Z,134.99983945116898,3
2024-09-03T23:08:04.355Z,94.99988702119299,5
2024-09-03T23:08:04.355Z,114.999863236181,4
2024-09-03T23:08:04.355Z,134.99983945116898,4
2024-09-03T23:08:04.355Z,164.999803773651,4
2024-09-08T15:36:10.105Z,64.99992269871099,6
2024-09-08T15:36:10.105Z,74.999910806205,6
2024-09-08T15:36:10.105Z,114.999863236181,5
2024-09-08T15:36:10.105Z,184.999779988639,3
2024-09-08T15:36:10.105Z,184.999779988639,2
2024-09-10T22:38:58.843Z,64.99992269871099,6
2024-09-10T22:38:58.843Z,94.99988702119299,6
2024-09-10T22:38:58.843Z,114.999863236181,3
2024-09-10T22:38:58.843Z,184.999779988639,2
2024-09-10T22:38:58.843Z,184.999779988639,2
2024-09-16T14:58:45.26Z,94.99988702119299,6
2024-09-16T14:58:45.26Z,114.999863236181,6
2024-09-16T14:58:45.26Z,184.999779988639,4
2024-09-16T14:58:45.26Z,194.999768096133,3
2024-09-20T15:07:50.089Z,94.99988702119299,6
2024-09-20T15:07:50.089Z,154.999815666157,3
2024-09-20T15:07:50.089Z,194.999768096133,3
2024-09-20T15:07:50.089Z,194.999768096133,2
2024-09-25T21:19:10.4Z,94.99988702119299,7
2024-09-25T21:19:10.4Z,134.99983945116898,5
2024-09-25T21:19:10.4Z,154.999815666157,4
2024-09-25T21:19:10.4Z,194.999768096133,4
2024-09-25T21:19:10.4Z,184.999779988639,4
2024-10-01T15:52:37.178Z,94.99988702119299,7
2024-10-01T15:52:37.178Z,134.99983945116898,5
2024-10-01T15:52:37.178Z,154.999815666157,4
2024-10-01T15:52:37.178Z,194.999768096133,5
2024-10-01T15:52:37.178Z,199.99976214987998,4
2024-10-05T16:22:01.37Z,94.99988702119299,7
2024-10-05T16:22:01.37Z,134.99983945116898,6
2024-10-05T16:22:01.37Z,184.999779988639,5
2024-10-05T16:22:01.37Z,224.999732418615,2
2024-10-05T16:22:01.37Z,204.999756203627,3
2024-10-10T00:04:06.623Z,94.99988702119299,5
2024-10-10T00:04:06.623Z,134.99983945116898,8
2024-10-10T00:04:06.623Z,204.999756203627,5
2024-10-10T00:04:06.623Z,224.999732418615,2
2024-10-15T15:19:15.974Z,134.99983945116898,8
2024-10-15T15:19:15.974Z,154.999815666157,5
2024-10-15T15:19:15.974Z,224.999732418615,4
2024-10-15T15:19:15.974Z,229.999726472362,0
2024-10-18T16:43:05.064Z,134.99983945116898,7
2024-10-18T16:43:05.064Z,154.999815666157,5
2024-10-18T16:43:05.064Z,224.999732418615,3
2024-10-18T16:43:05.064Z,224.999732418615,2
2024-10-18T16:43:05.064Z,209.999750257374,3
2024-10-18T16:43:05.064Z,204.999756203627,4
2024-10-23T22:00:37.748Z,94.99988702119299,7
2024-10-23T22:00:37.748Z,134.99983945116898,7
2024-10-23T22:00:37.748Z,184.999779988639,5
2024-10-23T22:00:37.748Z,224.999732418615,5
2024-10-23T22:00:37.748Z,224.999732418615,2
2024-11-28T15:09:37.501Z,94.99988702119299,5
2024-11-28T15:09:37.501Z,134.99983945116898,6
2024-11-28T15:09:37.501Z,134.99983945116898,5
2024-11-28T15:09:37.501Z,184.999779988639,5
2024-11-28T15:09:37.501Z,204.999756203627,3
2024-12-05T00:27:02.983Z,94.99988702119299,7
2024-12-05T00:27:02.983Z,134.99983945116898,7
2024-12-05T00:27:02.983Z,134.99983945116898,6
2024-12-05T00:27:02.983Z,204.999756203627,5
2024-12-05T00:27:02.983Z,204.999756203627,3
2024-12-11T23:19:04.961Z,94.99988702119299,7
2024-12-11T23:19:04.961Z,134.99983945116898,8
2024-12-11T23:19:04.961Z,184.999779988639,5
2024-12-11T23:19:04.961Z,224.999732418615,3
2024-12-11T23:19:04.961Z,224.999732418615,2
2024-12-17T00:01:33.733Z,94.99988702119299,7
2024-12-17T00:01:33.733Z,134.99983945116898,8
2024-12-17T00:01:33.733Z,154.999815666157,6
2024-12-17T00:01:33.733Z,234.99972052610897,4
2024-12-17T00:01:33.733Z,224.999732418615,4
2024-12-17T00:01:33.733Z,224.999732418615,3
2024-12-27T01:29:59.683Z,94.99988702119299,7
2024-12-27T01:29:59.683Z,134.99983945116898,8
2024-12-27T01:29:59.683Z,154.999815666157,6
2024-12-27T01:29:59.683Z,234.99972052610897,5
2024-12-27T01:29:59.683Z,224.999732418615,4
2024-12-31T17:35:29.849Z,134.99983945116898,6
2024-12-31T17:35:29.849Z,154.999815666157,6
2024-12-31T17:35:29.849Z,234.99972052610897,2
2024-12-31T17:35:29.849Z,234.99972052610897,2
2025-01-07T22:52:15.912Z,94.99988702119299,6
2025-01-07T22:52:15.912Z,134.99983945116898,5
2025-01-07T22:52:15.912Z,154.999815666157,2
2025-01-07T22:52:15.912Z,244.999708633603,3
2025-01-07T22:52:15.912Z,234.99972052610897,3
2025-01-17T16:44:34.624Z,94.99988702119299,6
2025-01-17T16:44:34.624Z,134.99983945116898,5
2025-01-17T16:44:34.624Z,154.999815666157,3
2025-01-17T16:44:34.624Z,254.999696741097,3
2025-01-17T16:44:34.624Z,244.999708633603,3
2025-01-17T16:44:34.624Z,224.999732418615,5
2025-01-25T14:14:31.684Z,94.99988702119299,6
2025-01-25T14:14:31.684Z,134.99983945116898,4
2025-01-25T14:14:31.684Z,154.999815666157,2
2025-01-25T14:14:31.684Z,184.999779988639,1
2025-01-25T14:14:31.684Z,264.999684848591,3
2025-01-25T14:14:31.684Z,244.999708633603,4
2025-01-25T14:14:31.684Z,234.99972052610897,5
2025-01-30T13:23:21.456Z,94.99988702119299,6
2025-01-30T13:23:21.456Z,134.99983945116898,5
2025-01-30T13:23:21.456Z,154.999815666157,2
2025-01-30T13:23:21.456Z,154.999815666157,1
2025-01-30T13:23:21.456Z,274.99967295608496,1
2025-01-30T13:23:21.456Z,254.999696741097,2
2025-01-30T13:23:21.456Z,234.99972052610897,6
